bicicleta
-3.6343,-9.4502,-1.391,0.0501,-0.7151,0.3726
-3.7421,-9.431,-1.3311,0.0703,-0.6925,0.3469
-4.3191,-9.4071,-1.2114,0.0703,-0.618,0.3274
-5.1957,-9.1892,-1.3886,0.0556,-0.5734,0.3292
-5.5309,-9.0862,-0.9002,0.0257,-0.519,0.3652
-5.5309,-9.0862,-0.9002,0.0245,-0.3382,0.6652
-5.4686,-9.3305,-1.0773,0.0245,-0.3382,0.6652
-5.4135,-9.6585,-1.3383,0.0868,-0.3071,0.7874
-5.4135,-10.1493,-1.4796,0.1149,-0.3071,0.8918
-5.2843,-10.2618,-1.4676,0.1002,-0.3889,0.9853
-4.616,-10.2738,-0.905,0.0513,-0.5117,1.0897
-3.9384,-10.1253,-0.2705,-0.0481,-0.6534,1.2333
-3.4715,-9.9553,0.067,-0.0518,-0.6797,1.2748
-3.2896,-9.9314,0.1125,0.0092,-0.6418,1.2534
-3.8043,-9.9984,-0.6655,0.121,-0.5881,1.1954
-4.8099,-10.0415,-2.0757,0.2511,-0.5667,1.0995
-5.4782,-9.7997,-2.6886,0.3177,-0.5184,1.0109
-5.2866,-9.692,-2.4396,0.2181,-0.3034,1.0341
-4.9299,-9.3759,-2.1116,0.1094,-0.2429,1.1074
-4.4867,-8.9617,-1.8794,0.0342,-0.2869,1.1771
-4.2425,-8.1812,-2.3127,-0.0341,-0.3449,1.2431
-4.2521,-8.0759,-2.3822,-0.1068,-0.4146,1.2913
-4.5298,-7.6162,-2.8179,-0.2509,-0.4396,1.3408
-4.9132,-7.1757,-2.7964,-0.3811,-0.3938,1.3457
-6.3138,-7.2236,-3.4644,-0.5142,-0.3168,1.361
-6.4861,-7.269,-3.596,-0.5961,-0.268,1.3817
-7.8963,-7.882,-4.537,-0.6468,-0.202,1.3939
-8.8444,-8.708,-5.1047,-0.728,0.0068,1.4746
-8.4446,-9.7063,-4.106,-0.9235,0.4741,1.6707
-7.7311,-10.0272,-3.1938,-1.053,0.7533,1.7592
-6.7615,-10.3312,-2.1595,-1.1098,0.8907,1.747
-5.6314,-10.8939,-1.1396,-1.141,1.052,1.7232
-4.5537,-11.2267,0.0861,-1.2021,1.3165,1.7385
-4.5944,-11.2338,0.7829,-1.2729,1.4784,1.6994
-5.0017,-11.2051,1.4724,-1.3768,0.9292,1.4593
-6.0097,-11.2147,1.3048,-1.3138,-0.0419,1.2455
-3.8402,-8.5811,1.719,-1.152,-1.0334,1.0476
-3.438,-8.186,1.7118,-0.9559,-1.4335,0.9883
-2.6288,-6.9339,1.039,-0.7494,-1.1415,1.1246
-2.9185,-6.3856,-0.9337,-0.3255,-0.3394,1.2834
-3.8019,-5.9307,-2.6743,-0.0658,-0.0658,1.1783
-3.7732,-5.8852,-2.5258,-0.0035,-0.0242,0.9975
-4.3167,-6.3736,-1.5849,-0.1385,-0.1928,0.8472
-5.2866,-7.202,-0.1316,-0.3505,-0.5392,0.6334
-2.2194,-6.8477,2.3295,-0.5338,-0.7127,0.4685
-1.9847,-6.7591,2.1811,-0.4739,-0.4427,0.4599
0.0263,-5.8206,0.5291,-0.207,-0.268,0.4624
0.553,-4.6088,-1.312,0.0746,-0.1739,0.3585
-0.0383,-2.6384,-1.616,0.2401,-0.001,0.135
-0.5051,-2.1643,-2.4325,0.3329,0.1284,-0.0995
-1.6974,-2.1835,-2.7772,0.4166,-0.0432,-0.4184
-2.1739,-2.3391,-2.9113,0.3684,-0.0755,-0.6206
-2.4205,-2.964,-2.7916,0.289,0.0233,-0.7104
-2.6336,-3.5458,-2.5594,0.2279,0.1773,-0.7562
-3.1004,-4.3095,-2.557,0.1717,0.3239,-0.8142
-3.2273,-5.1167,-2.8371,0.1369,0.4613,-0.8808
-4.209,-6.1126,-2.4827,0.0953,0.5529,-0.9975
-4.3167,-6.1964,-2.454,0.0642,0.592,-1.1252
-4.6088,-6.5556,-1.482,0.0672,0.5945,-1.2321
-4.3287,-6.977,-1.956,0.0684,0.5871,-1.3127
-4.8075,-8.2722,-1.8363,0.1179,0.5102,-1.3793
-4.8075,-8.2722,-1.8363,0.2572,0.6818,-1.6218
-5.5859,-10.1349,-1.9847,0.2572,0.6818,-1.6218
-7.1733,-11.9258,-2.715,0.3849,0.6177,-1.7928
-10.0846,-15.0146,-2.5163,0.4441,0.6446,-2.0274
-10.0846,-15.0146,-2.5163,0.438,0.76,-2.2895
-10.02,-16.4367,-2.1404,0.438,0.76,-2.2895
-9.5076,-17.0736,-1.3192,0.3873,0.7307,-2.1093
-8.9546,-16.2668,-0.3184,0.3549,0.6953,-1.9065
-7.5994,-14.6169,0.2992,0.3537,0.5071,-1.6242
-5.2651,-11.8587,1.1061,0.4099,0.165,-1.2901
-3.5003,-9.5028,1.2737,0.5119,-0.1605,-1.0531
-1.8962,-6.807,0.6775,0.6781,-0.3016,-0.9462
-1.4173,-6.0001,0.134,1.0281,-0.1769,-0.9883
-1.0845,-5.4255,-1.5227,1.292,-0.0346,-1.105
-1.4053,-5.8684,-2.8299,1.5315,0.1113,-1.2895
-1.9369,-6.2611,-5.2771,1.6561,0.3104,-1.5198
-2.0685,-6.376,-6.2348,1.6891,0.4784,-1.7293
-2.691,-6.8309,-7.846,1.5596,0.7582,-1.992
-4.0007,-7.3744,-7.8628,1.226,1.1528,-2.1765
-6.2491,-8.9306,-4.695,0.8033,1.4613,-2.2919
-6.2491,-8.9306,-4.695,0.0843,0.6604,-2.1203
-7.7,-10.7047,-2.6623,0.0843,0.6604,-2.1203
-7.7,-10.7047,-2.6623,-1.1007,-0.7463,-1.4727
-5.8206,-7.8987,4.2377,-1.1007,-0.7463,-1.4727
-5.8206,-7.8101,4.2497,-1.0078,-0.4634,-1.2626
-6.0767,-7.1206,3.3063,-0.5484,0.0581,-1.2046
-7.0009,-6.7591,0.9624,0.091,0.5102,-1.1826
-7.6234,-7.5994,-1.3311,0.5987,0.716,-1.0842
-7.4558,-8.672,-2.1332,0.8106,0.6788,-0.8356
-7.1996,-10.3935,-2.794,0.7178,0.3294,-0.3769
-5.9977,-11.9042,-2.5689,0.5107,0.0209,-0.0989
-4.5298,-13.3383,-2.0015,0.3091,-0.1641,0.1679
-3.9336,-13.5227,-1.798,0.2016,-0.1971,0.3866
-2.6982,-13.0343,-1.1444,0.1821,-0.1562,0.5656
-1.6879,-12.6177,-1.1252,0.314,-0.2936,0.7324
-0.5363,-11.8492,-1.9991,0.4185,-0.4213,0.7525
-0.4501,-11.7223,-1.9488,0.4539,-0.4262,0.7116
-0.292,-11.4038,-1.7238,0.3763,-0.384,0.6133
-0.2849,-11.0639,-1.403,0.2346,-0.439,0.5033
-2.5713,-9.8261,-0.2154,0.0715,-0.582,0.3946
-2.8969,-9.5699,-0.2226,-0.1532,-0.8739,0.2247
-4.3454,-8.4207,-0.6536,-0.1966,-1.0309,0.1447
-5.2627,-7.7096,-1.0654,-0.1636,-0.9784,0.1148
-5.9091,-6.6202,-2.0207,-0.075,-0.7658,0.1337
-5.8541,-6.6011,-2.0925,0.0361,-0.5117,0.1832
-5.8756,-6.5244,-2.5067,0.1136,-0.337,0.3555
-5.6434,-6.795,-2.3319,0.0666,-0.3755,0.4685
-5.1454,-7.372,-1.5801,-0.0426,-0.4751,0.5907
-5.0161,-7.9442,-1.561,-0.1385,-0.585,0.7092
-4.7788,-8.6218,-1.1204,-0.1856,-0.6693,0.8081
-4.5561,-9.0719,-0.6248,-0.2027,-0.6345,0.8753
-4.6615,-9.498,-1.3886,-0.1227,-0.5099,0.9279
-4.5753,-9.5292,-1.6328,-0.0506,-0.4915,0.9596
-4.1539,-9.4573,-1.5346,-0.0536,-0.5068,1.0378
-3.9193,-9.2395,-1.5825,-0.0976,-0.5832,1.1129
-3.9408,-9.103,-2.0518,-0.1361,-0.6705,1.1453
-3.9145,-9.1269,-2.1164,-0.1917,-0.6663,1.1655
-3.6846,-9.2203,-1.6591,-0.2296,-0.5557,1.1759
-3.6846,-9.2203,-1.6591,-0.2693,-0.4091,1.1472
-5.2747,-10.0439,-2.4109,-0.2693,-0.4091,1.1472
-5.5045,-10.1493,-2.6384,-0.2509,-0.4476,1.1056
-6.0528,-10.6497,-3.2082,-0.2699,-0.4952,1.0897
-6.0001,-10.9609,-3.1818,-0.4568,-0.472,1.226
-6.376,-10.4845,-3.1028,-0.626,-0.403,1.2932
-6.3808,-10.4007,-3.1148,-0.7641,-0.3278,1.2919
-6.6657,-9.9506,-3.2321,-0.8917,-0.246,1.2559
-6.4885,-9.7901,-2.9017,-0.984,-0.2069,1.2492
-6.1126,-9.8739,-2.0183,-1.0738,-0.1195,1.2767
-6.4694,-10.0056,-2.2744,-1.1501,0.0673,1.2846
-6.2802,-9.9146,-2.047,-1.1471,0.1962,1.2748
-5.5548,-9.3257,-1.4006,-1.1843,0.4375,1.3072
-4.3837,-8.5835,0.2035,-1.2289,0.7356,1.3481
-4.1156,-8.526,0.7278,-1.2491,0.9237,1.3677
-4.027,-8.5428,1.2976,-1.1318,0.8193,1.3182
-4.0102,-8.6026,1.6879,-0.9498,0.5511,1.2522
-5.8636,-9.115,0.3112,-0.739,0.1131,1.1478
-6.2084,-9.2083,-0.2418,-0.5161,-0.4586,1.0354
-7.0081,-9.0647,-2.1691,-0.3255,-0.9503,0.995
-6.9937,-8.1932,-3.9169,-0.2002,-1.2056,1.0458
-4.0869,-6.7974,-3.5482,-0.2766,-0.8831,1.2486
-3.7397,-6.704,-3.517,-0.4531,-0.3474,1.4263
-2.7126,-6.4311,-3.8379,-0.5631,0.0508,1.5442
-2.0997,-6.0073,-3.9743,-0.615,0.2017,1.6029
-0.8092,-5.5668,-2.7174,-0.7311,0.3,1.6071
-0.8092,-5.5668,-2.7174,-1.1349,0.1522,1.5552
-0.7158,-6.1486,-1.2497,-1.458,-0.1977,1.386
-1.1851,-7.8652,-0.5674,-1.6229,-0.5392,1.0922
-1.7118,-9.0839,1.4939,-1.5985,-0.6717,0.7703
-1.8698,-9.1269,2.8012,-1.4556,-0.4567,0.4563
-2.8203,-8.3656,3.3542,-1.1501,-0.1153,0.1667
-3.6583,-7.2379,3.2297,-0.535,0.2139,-0.3078
-4.0533,-5.6434,1.6663,-0.1782,0.1473,-0.5161
-4.1108,-5.064,0.7469,0.1295,-0.0297,-0.6114
-3.2968,-4.4412,-2.6048,0.3494,-0.1244,-0.6548
-3.213,-3.9695,-4.0749,0.4734,0.0007,-0.6921
-4.2257,-4.7381,-3.6727,0.457,0.4937,-0.7739
-4.5034,-4.9778,-3.8187,0.3861,1.1217,-0.9437
-5.0496,-6.443,-4.1467,0.3488,1.1772,-1.105
-5.0496,-6.443,-4.1467,0.1027,0.7961,-1.218
-5.0376,-9.7159,-2.9352,0.1027,0.7961,-1.218
-5.1095,-9.9146,-2.8634,-0.031,0.5334,-1.2205
-5.2052,-10.4916,-1.4413,-0.2253,0.4179,-1.2705
-5.2316,-10.6066,-0.3112,-0.2943,0.6091,-1.2852
-4.4987,-9.2514,0.4429,-0.2125,0.8883,-1.2852
-4.5154,-9.1437,0.3806,-0.0121,1.1088,-1.2693
-4.5513,-8.4087,-0.0047,0.201,1.3403,-1.287
-4.4723,-7.8317,-0.0023,0.427,1.4607,-1.3267
-4.1467,-7.6497,-0.3687,0.7398,1.4253,-1.3579
-4.2712,-7.8245,-1.1037,0.9389,1.2023,-1.3744
-4.5633,-8.1908,-2.0494,1.0837,0.9402,-1.408
-4.4723,-8.6194,-1.7573,1.1503,0.7948,-1.4294
-4.7788,-9.2562,-1.865,1.1607,0.8156,-1.4367
-4.7141,-9.4789,-1.0031,1.204,0.8486,-1.455
-4.8051,-10.1588,-2.3391,1.237,0.9066,-1.4245
-4.5992,-10.8101,-2.6479,1.2767,0.914,-1.3848
-5.1502,-11.0782,-2.9209,1.2627,0.9695,-1.3988
-5.1645,-11.1093,-2.9017,1.2071,1.0587,-1.4587
-4.9179,-11.0519,-2.7509,1.1081,1.2188,-1.4874
-4.525,-10.8867,-2.5881,1.0128,1.33,-1.4159
-3.6056,-9.5316,-2.2266,0.9762,1.2664,-1.3872
-3.6056,-9.5316,-2.2266,0.8381,1.0581,-1.4275
-3.2968,-8.7511,-1.8243,0.8381,1.0581,-1.4275
-3.8881,-8.6218,-2.3846,0.7734,0.9317,-1.543
-6.1246,-9.4573,-3.28,0.716,0.7515,-1.714
-6.2683,-9.4957,-3.359,0.592,0.5737,-1.9675
-7.7479,-9.9338,-3.6798,0.5217,0.5707,-2.0433
-9.2347,-10.6664,-3.3925,0.4643,0.669,-2.0292
-10.0727,-11.2889,-1.786,0.3995,0.7881,-1.8955
-9.5699,-11.0375,-0.4381,0.3134,0.8046,-1.6059
-8.5404,-10.1014,0.4572,0.2346,0.4918,-1.0122
-7.3983,-9.2586,0.5817,0.3097,0.2597,-0.645
-6.285,-8.3512,-0.1173,0.4704,0.2157,-0.3286
-5.9451,-8.0735,-0.6464,0.6872,0.3312,-0.0537
-5.222,-7.87,-1.6089,0.8882,0.4411,0.2254
-4.5441,-7.9849,-2.4061,1.0025,0.4356,0.5064
-3.0573,-8.921,-3.2632,0.9682,0.1766,0.9004
-2.6982,-9.2275,-3.1794,0.8418,-0.0383,1.1221
-1.7501,-10.3264,-2.7964,0.6384,-0.2258,1.3151
-0.9816,-11.5978,-1.7429,0.4301,-0.3608,1.4477
-0.2082,-12.3328,-1.051,0.2914,-0.3138,1.452
-0.1795,-12.2657,-1.0582,0.2841,-0.1244,1.3194
0.2561,-11.8037,-1.1563,0.3091,-0.0621,1.218
0.5746,-10.9705,-1.5586,0.2902,-0.114,1.0952
0.5746,-8.9378,-1.209,0.2059,-0.2667,0.9419
0.5746,-8.9378,-1.209,0.0336,-0.3718,0.5784
-0.1173,-8.2818,-0.5195,0.0336,-0.3718,0.5784
-2.0422,-8.0903,-0.7086,0.1014,-0.0664,0.2431
-3.7277,-8.4087,-1.1611,0.2132,0.0985,0.0861
-4.985,-8.708,-1.4867,0.2621,0.0978,0.0531
-7.0296,-9.2155,-1.81,0.2383,-0.1079,0.0476
-8.1262,-9.6609,-1.9297,0.146,-0.4787,0.0855
-8.7606,-10.0439,-1.9225,0.011,-0.7829,0.295
-8.708,-10.0535,-1.5394,-0.0145,-0.6608,0.4838
-7.7742,-10.1038,-0.7613,0.0184,-0.3645,0.7024
-6.4526,-10.4462,-0.5458,0.1259,-0.0597,0.9486
-4.5777,-11.2027,-0.2346,0.2535,0.1779,1.1966
-4.3335,-11.3296,-0.2322,0.3366,0.3159,1.3976
-3.7229,-11.593,-0.4094,0.3916,0.3184,1.5717
-3.4955,-11.2602,-0.4118,0.3635,0.2304,1.554
-3.936,-9.6537,-1.1851,0.311,0.0856,1.4685
-4.0773,-9.4765,-1.3431,0.2963,-0.122,1.3768
-4.2401,-8.8205,-1.4844,0.3116,-0.326,1.3206
-3.924,-8.3656,-1.2617,0.3122,-0.4091,1.3255
-5.6338,-8.5619,-3.0957,0.3549,-0.4598,1.353
-5.7799,-8.6002,-3.2202,0.4032,-0.4769,1.3347
-5.9929,-8.8492,-3.4787,0.3775,-0.4195,1.3603
-5.9738,-8.8349,-3.7253,0.2566,-0.2985,1.4398
-6.2348,-8.3823,-3.6152,0.1051,-0.2044,1.4581
-6.1079,-8.0112,-3.098,-0.1801,-0.0022,1.3952
-5.8349,-7.6689,-2.4396,-0.3499,0.0985,1.3793
-6.1126,-7.4247,-2.6144,-0.4489,0.1021,1.3701
-6.7064,-7.6569,-2.9592,-0.4812,0.0642,1.3469
-6.7495,-7.7934,-2.8395,-0.5136,0.0734,1.35
-7.0919,-8.119,-2.4899,-0.5606,0.1773,1.3897
-7.6976,-8.8684,-2.6503,-0.5991,0.4466,1.4306
-8.1477,-10.5036,-2.8323,-0.6022,0.6666,1.4953
-8.0256,-10.7191,-2.6839,-0.634,0.8901,1.6114
-7.0655,-11.5786,-2.1595,-0.6981,1.099,1.7482
-6.3712,-12.0694,-2.2026,-0.7219,1.1803,1.8099
-5.7535,-10.8101,-0.7948,-0.8233,0.939,1.6249
