andar
-0.2729,4.9802,5.8253,-0.4715,-0.332,0.3865
-0.3711,4.7261,5.8636,-0.637,-0.4975,0.1269
-1.3742,4.5729,7.0129,-0.9076,-0.7363,-0.1669
-2.6767,4.8865,9.522,-1.2363,-1.1053,-0.4027
-1.719,4.3766,14.2314,-1.6352,-1.6178,-0.4692
-3.2106,4.1611,17.7966,-1.6407,-1.663,-0.2848
-0.7086,3.6822,16.4487,-1.3474,-1.8359,-0.0936
0.4644,3.7062,15.0433,-0.6828,-1.9196,0.0481
1.3024,3.292,12.0718,-0.0158,-1.4633,-0.0331
0.6655,3.1651,10.8819,0.3421,-1.2806,-0.2701
0.0646,3.3446,10.9418,0.1014,-1.696,-0.7203
0.0981,2.8634,12.0527,-0.32,-1.9721,-0.9268
0.292,1.6711,13.4102,-0.6865,-1.9953,-1.0349
0.4716,0.9528,13.4317,-0.8991,-1.8793,-1.1064
-0.3016,0.1699,12.4525,-0.9516,-1.7876,-1.1705
-0.9121,0.5147,12.5339,-0.8765,-1.5732,-1.2249
-0.3734,-0.043,11.186,-0.7946,-1.4431,-1.0862
-0.0742,0.0909,9.8021,-0.6504,-1.5836,-0.9091
1.3455,1.1037,8.7582,-0.6126,-2.0247,-0.6409
2.3582,1.628,8.9354,-0.7726,-2.6575,-0.3251
4.0126,3.0334,8.1046,-0.9718,-3.1151,0.0022
4.2473,3.0861,7.4678,-1.2412,-2.9721,-0.0606
3.7636,2.4229,7.3576,-1.4947,-2.4535,-0.3495
3.0669,1.6903,7.5635,-1.816,-1.9495,-0.487
2.1068,0.9624,8.617,-2.1562,-1.6881,-0.4112
1.8267,0.0311,8.9881,-2.4922,-1.6655,-0.2121
0.9145,0.1891,9.8931,-2.9051,-1.9129,0.1226
0.0861,0.462,9.1629,-3.1012,-2.2208,0.3248
-0.0335,0.7254,8.4733,-3.1794,-2.4743,0.4372
0.9026,0.4932,7.4055,-3.1605,-2.6881,0.5801
2.363,0.4908,6.3114,-3.0279,-3.0002,0.7854
2.8443,0.9768,6.1797,-2.8838,-3.013,0.9124
2.7964,0.5889,10.7263,-2.6584,-2.5757,1.0621
1.0247,-0.6033,9.443,-2.4366,-2.1377,1.2991
0.1532,-1.0606,9.85,-1.8893,0.4828,1.709
-0.4213,-1.1827,11.6935,-1.3352,1.5415,2.1635
-3.2609,-1.3048,11.3775,-0.7781,2.3948,2.6277
-2.0877,-1.2832,9.8237,-0.13,2.4694,2.9955
0.6895,-0.2202,8.4925,0.752,1.4303,3.4145
-0.0909,0.8164,8.2986,1.1582,0.7742,3.409
-0.3567,1.6591,7.0153,1.4948,0.3368,3.2032
-0.6057,1.2737,6.6322,1.8064,0.321,3.0187
-1.391,1.0342,6.4095,2.0513,0.236,2.9002
-2.1452,1.1899,6.2276,2.3757,-0.4627,2.9216
-1.0845,0.7924,6.625,2.5803,-0.9221,3.0456
-0.0287,-0.8882,4.5801,2.7367,-1.214,3.1396
0.6703,-2.636,2.1667,2.8045,-1.6685,3.0431
1.1659,-2.5594,1.5155,2.6872,-2.0399,2.6736
1.0199,-1.5993,1.4963,2.4423,-2.1462,2.1855
1.403,-2.0015,1.3,1.8564,-2.3545,1.7597
2.6743,-3.7948,1.3838,1.3861,-2.6569,1.943
3.0286,-5.4638,3.5721,0.92,-3.3228,2.3638
3.9288,-6.2946,6.1366,0.5663,-4.1529,2.8391
5.5859,-6.6418,5.8325,0.4472,-4.7962,3.3553
7.6186,-7.5563,3.7636,0.7715,-4.5011,4.3186
10.0607,-7.9849,3.0238,0.7667,-3.3753,5.1085
13.9034,-7.4366,0.8403,0.7856,-3.3185,5.5324
15.0385,-7.4965,-0.3782,1.0202,-3.9238,5.5403
15.8621,-8.4039,-3.2656,1.0672,-5.0075,5.2874
16.0249,-10.3432,-3.4476,0.8607,-6.1376,4.8061
13.561,-10.4078,-3.529,-0.2577,-6.9061,4.0566
14.5905,-11.0543,-4.5609,-1.1092,-7.3777,3.9185
17.2651,-12.079,-4.1347,-2.0512,-7.3789,4.3235
17.2651,-12.079,-4.1347,-4.7628,-5.7638,5.0309
21.8117,-13.0103,8.0711,-4.7628,-5.7638,5.0309
20.7631,-11.5451,10.1828,-5.392,-4.4504,4.6937
19.894,-10.5419,12.8954,-5.1226,-3.0424,3.6925
18.6921,-10.1421,14.6001,-4.5887,-2.4242,3.2178
12.3855,-9.9506,16.724,-3.8318,-1.7803,2.6412
8.5164,-10.0679,16.9802,-3.0548,-1.4138,1.8758
3.3159,-11.0878,15.5964,-2.1324,-1.6374,1.1849
1.3742,-10.0894,10.7813,-0.538,-2.6594,0.9448
2.7772,-9.4286,6.2491,0.3103,-3.203,1.2001
3.0621,-9.1772,5.8517,0.5694,-2.9214,1.6033
4.8099,-7.7263,4.6782,0.6897,-2.3362,2.1109
6.4885,-6.7663,4.6112,0.537,-1.5622,2.585
8.3201,-4.5537,4.8698,0.2713,-0.6863,2.9374
8.447,-4.2688,4.8123,-0.0084,0.2874,3.1641
8.8277,-3.3758,4.2784,-0.0445,0.6392,3.1091
9.0503,-2.5881,3.5697,-0.0182,0.9147,2.9271
10.2355,-0.62,1.3192,-0.0041,1.1322,2.6668
10.2355,-0.62,1.3192,-0.0188,1.3258,2.362
10.4509,-0.2537,0.7972,-0.2399,1.6588,1.8446
9.6609,-0.3615,0.6009,-0.4525,1.8206,1.4384
9.6609,-0.3615,0.6009,-0.8624,1.9196,0.6027
6.8141,-1.3958,0.9457,-0.8624,1.9196,0.6027
5.5476,-2.0398,0.9193,-0.9773,1.8506,0.2887
4.6519,-2.5809,0.6224,-1.0383,1.6013,0.0432
3.9121,-3.2082,1.0319,-1.1312,0.9447,-0.2011
3.8666,-3.1914,1.1252,-1.2644,0.4407,-0.3281
4.8793,-3.28,1.6232,-1.37,-0.0821,-0.421
6.9434,-3.9193,2.3989,-1.4421,-0.4737,-0.4955
8.6098,-5.0305,3.3854,-1.4696,-0.773,-0.6049
8.4709,-5.2627,3.4452,-1.4055,-1.0418,-0.7576
8.2004,-5.3752,2.9281,-1.1288,-1.1835,-0.9775
