andar
-1.2695,-8.8729,-1.224,1.0363,-0.7587,-0.6515
-1.3485,-8.8369,-0.9463,1.0363,-0.7587,-0.6515
-1.4039,-9.1721,-0.831,0.9905,-0.7086,-0.6259
-1.3269,-9.5244,-0.5174,0.9511,-0.7161,-0.5993
-1.0779,-9.6441,-0.0742,0.9021,-0.7757,-0.5567
-1.0779,-9.6441,-0.0742,0.8456,-0.8258,-0.4906
-1.3868,-9.5651,-0.043,0.8456,-0.8258,-0.4906
-1.6552,-9.9078,-0.0861,0.8062,-0.7991,-0.4928
-1.6481,-10.3459,-0.0119,0.7625,-0.7864,-0.5077
-1.394,-10.5808,-0.0957,0.7284,-0.7682,-0.5236
-0.9798,-10.43,-0.1963,0.7007,-0.7214,-0.5386
-0.6275,-10.2142,-0.503,0.6762,-0.6756,-0.5577
-0.4264,-10.0777,-0.7688,0.6581,-0.6734,-0.5908
-0.4264,-10.0777,-0.7688,0.5505,-0.7331,-0.7303
-0.5102,-10.1711,-0.7568,0.4366,-0.7203,-0.8017
-0.9415,-10.8322,-0.4887,0.3183,-0.6394,-0.8102
-1.3628,-12.3151,-0.4767,0.2011,-0.5573,-0.7473
-1.6505,-13.7259,-0.9271,0.0424,-0.5147,-0.6621
-1.9162,-13.3428,-0.8382,0.0424,-0.5147,-0.6621
-2.3044,-12.7057,-0.1244,-0.2089,-0.4487,-0.6163
-2.3044,-12.7057,-0.1244,-0.9258,0.234,-0.5449
-3.4494,-14.2242,0.5773,-0.9258,0.234,-0.5449
-3.4494,-14.2242,0.5773,-1.5192,0.8338,-0.0123
-2.2493,-15.0891,-0.2801,-1.7504,0.7581,0.2975
0.4863,-14.8111,-0.9702,-1.9954,0.6005,0.4371
4.3478,-13.1941,-1.5499,-2.3235,0.446,0.3125
7.1817,-10.9088,-2.1392,-2.6878,0.4077,0.0877
6.6738,-9.3568,-1.6409,-2.8955,0.495,-0.0198
3.8447,-9.4621,-0.2226,-2.8955,0.495,-0.0198
3.8447,-9.4621,-0.2226,-2.8082,0.3512,0.0866
2.6758,-10.4683,-0.2035,-2.6622,0.2362,0.2304
0.896,-13.1582,-0.7832,-2.6622,0.2362,0.2304
0.3761,-14.3394,-0.2011,-2.5088,0.0849,0.3796
0.3761,-14.3394,-0.2011,-1.9997,-0.127,0.6576
-0.1819,-14.5645,1.5643,-1.6545,0.2681,0.7726
-0.4551,-12.1188,2.302,-1.6545,0.2681,0.7726
-0.4551,-12.1188,2.302,-1.4628,1.3152,0.8483
0.0311,-11.0145,1.3485,-1.6045,1.6955,0.7641
0.8864,-10.4324,0.9702,-1.8047,1.962,0.5734
2.0219,-9.0859,-0.0095,-1.8047,1.962,0.5734
1.1953,-9.3352,0.7879,-2.0018,2.0578,0.3497
1.1953,-9.3352,0.7879,-2.1243,2.3082,0.2198
0.8936,-9.6776,0.4887,-2.1211,2.2869,0.2549
0.7544,-9.9173,-0.2059,-2.0945,2.0983,0.2997
0.6491,-9.8407,-0.831,-2.0945,2.0983,0.2997
0.3761,-9.9676,-0.5868,-2.0359,1.7871,0.3306
0.8406,-9.6369,-1.1498,-1.8963,1.6156,0.4169
1.4781,-8.693,-1.4493,-1.761,1.4644,0.4946
1.8587,-8.0511,-1.502,-1.6662,1.2865,0.5106
0.975,-8.3818,-0.9343,-1.6045,1.1714,0.4424
0.975,-8.3818,-0.9343,-1.4457,1.3973,0.6001
0.5581,-8.5326,-0.4815,-1.2934,1.6114,0.7694
1.5212,-6.499,-0.6874,-1.2934,1.6114,0.7694
1.5212,-6.499,-0.6874,-0.8352,1.7648,0.8547
1.1306,-5.1286,-1.0253,-0.8352,1.7648,0.8547
1.0612,-4.7791,-1.1043,-0.6073,1.7286,0.8643
1.0612,-4.7791,-1.1043,-0.1652,1.4271,0.8184
0.764,-4.4412,-1.6744,-0.1652,1.4271,0.8184
0.764,-4.4412,-1.6744,0.2949,0.838,0.8003
0.6563,-4.1201,-1.9162,0.4909,0.494,0.8003
0.9032,-3.6433,-2.5127,0.4909,0.494,0.8003
0.9032,-3.6433,-2.5127,0.8467,-0.1664,0.7844
1.0564,-3.7538,-2.7045,0.8467,-0.1664,0.7844
1.4158,-4.0171,-3.119,1.0501,-0.4561,0.778
1.4158,-4.0171,-3.119,1.4272,-0.9738,0.7993
1.7438,-4.6686,-4.168,1.4272,-0.9738,0.7993
1.4996,-5.3372,-4.6734,1.5593,-1.1475,0.8302
1.4996,-5.3372,-4.6734,1.6935,-1.0963,0.9154
0.3594,-8.0223,-6.1755,1.6935,-1.0963,0.9154
-0.908,-10.406,-7.1817,1.6882,-0.8694,0.9367
-0.908,-10.406,-7.1817,1.4549,-0.0034,0.8813
-1.6528,-13.2159,-8.7795,1.0885,0.3991,0.7002
-1.3676,-17.2954,-10.576,1.0885,0.3991,0.7002
-1.3676,-17.2954,-10.576,-0.1034,0.9701,0.2773
0.3139,-13.1127,-8.0989,-0.1034,0.9701,0.2773
1.2144,-10.9905,-6.051,-0.5774,0.9328,0.191
2.592,-10.3698,-4.604,-0.7511,0.9296,0.1442
2.592,-10.3698,-4.604,-0.4017,1.0979,0.076
6.1563,-14.8422,-4.5609,-0.4017,1.0979,0.076
6.1563,-14.8422,-4.5609,0.5133,-0.405,-0.3734
7.2271,-19.0752,-3.7945,0.7583,-1.4873,-0.693
-0.3283,-22.7811,-0.1316,0.7583,-1.4873,-0.693
-1.9018,-16.0258,-0.4647,0.1106,-1.2881,-0.5513
-1.9018,-16.0258,-0.4647,-2.348,1.9843,-0.1806
-1.0708,-8.377,3.6409,-1.9837,1.5187,-0.2733
-1.224,-1.8037,8.1591,-0.6094,0.1243,-0.2765
