andar
-0.9648,-12.7661,2.2146,2.4194,-1.518,0.2746
-1.6065,-13.0151,2.6839,2.2405,-2.1949,0.34
-1.3407,-11.0447,-0.1771,2.483,-2.1826,0.5837
-1.5179,-10.913,-0.2082,3.0987,-0.7587,0.7761
-1.3503,-9.771,-0.5458,3.3082,0.039,0.7389
-0.486,-8.6433,-0.316,3.3638,0.0255,0.8201
-0.4237,-6.4502,-0.8762,3.3864,-0.1436,0.9038
-0.4668,-5.5285,-1.0654,3.42,-0.5651,0.9136
-0.6799,-4.6447,-1.9895,3.4622,-1.077,0.8806
-0.6296,-3.687,-2.4085,3.5477,-1.7813,0.7407
-0.3232,-2.2816,-2.6647,3.5263,-2.1032,0.5941
-0.1891,-2.1092,-2.612,3.4426,-2.3445,0.3662
-0.3184,-1.8435,-2.6958,3.271,-2.4056,0.1256
0.2537,-1.7142,-2.4732,3.0224,-2.3299,-0.0411
1.1731,-2.1068,-1.1037,2.7346,-2.1772,-0.0301
1.221,-2.1068,-1.0989,2.315,-2.0018,0.0272
1.209,-2.2098,-1.2449,2.0773,-1.9756,-0.0002
0.735,-2.4372,-1.4604,1.9014,-1.8888,-0.0448
-0.3064,-2.952,-0.96,1.7524,-1.8705,-0.101
-0.3064,-2.952,-0.96,1.5667,-1.8955,-0.1437
-0.7062,-3.3423,-0.1795,1.2203,-1.9383,-0.1028
-0.6368,-3.6391,0.9481,0.9448,-1.9004,-0.0197
1.1899,-4.434,10.9944,0.6614,-1.7862,0.1195
1.1635,-4.4316,11.727,0.4158,-1.6573,0.3565
1.7573,-6.0073,14.3295,0.3969,-1.336,0.5501
2.2673,-7.4151,11.5116,0.7915,-1.0874,0.456
1.9752,-9.4023,11.8683,1.1714,-1.2944,0.4206
2.1954,-10.9178,12.1317,1.0028,-1.7831,0.365
3.2393,-10.8244,10.7598,0.9552,-1.9175,0.3442
3.5458,-9.4526,10.0296,0.9973,-1.788,0.3467
3.2752,-7.6066,7.9514,0.9827,-1.6481,0.3552
3.2249,-6.8022,6.7567,0.91,-1.5889,0.4585
3.9552,-4.2257,4.6255,0.7933,-1.5156,0.5654
5.7056,-1.7094,4.3622,0.5991,-1.2554,0.6436
4.8817,-3.5386,8.0807,0.3657,-0.8467,0.6674
4.8003,-4.0629,8.1262,0.144,-0.6097,0.61
4.3239,-10.7981,7.4247,0.0413,-0.7398,0.6033
3.9336,-16.669,4.8554,-0.0899,-1.0935,0.5605
6.0696,-18.1845,3.4979,-0.399,-0.7141,0.4292
6.6035,-17.4375,2.9448,-0.5694,0.3566,0.2532
8.7582,-9.4933,-0.8164,-0.2078,1.5637,0.0968
6.7495,-2.4827,-4.9275,0.0621,2.086,-0.0631
10.2929,0.3256,-0.4237,-0.0734,1.6333,-0.1272
