andar
-0.1628,3.4973,9.2921,-0.0141,0.082,0.0125
-0.1628,3.4973,9.2921,-0.0055,0,0.0231
-0.2298,3.3057,9.1434,-0.0055,0,0.0231
-0.2298,3.3057,9.1434,-0.0109,0.0287,0.054
-0.0909,3.277,9.141,-0.0109,0.0287,0.054
-0.0526,3.3201,9.2682,-0.0098,0.0479,0.0583
-0.0526,3.3201,9.2682,0.0071,0.0575,0.0487
-0.0191,3.3824,9.3544,0.0178,0.0468,0.037
0.0718,3.4781,9.431,0.0295,0.0404,0.0221
0.0837,3.5452,9.4669,0.0338,0.0394,0.0114
0.0622,3.5763,9.4238,0.0295,0.05,0.005
-0.1197,3.5188,9.2583,0.0295,0.05,0.005
-0.1388,3.4877,9.244,0.021,0.0628,0.0093
-0.1388,3.4877,9.244,0.0071,0.0681,0.0263
-0.0909,3.4901,9.3065,0.0071,0.0681,0.0263
-0.0694,3.4853,9.34,0.0082,0.0628,0.0284
-0.0694,3.4853,9.34,0.0135,0.0479,0.0231
-0.1053,3.4733,9.352,0.0135,0.0532,0.0263
-0.2298,3.4183,9.2607,0.0135,0.0532,0.0263
-0.2298,3.4183,9.2607,0.0007,0.0607,0.0412
-0.2298,3.4015,9.2607,-0.0034,0.0532,0.0476
-0.1628,3.3728,9.2778,-0.0034,0.0532,0.0476
-0.1628,3.3728,9.2778,-0.0002,0.0319,0.0551
-0.1675,3.3464,9.2754,0.0061,0.0191,0.0572
-0.1508,3.3153,9.1985,0.0061,0.0191,0.0572
-0.1508,3.3153,9.1985,0.0178,0,0.0657
0.0095,3.4422,9.1051,0.0178,0,0.0657
0.0837,3.4925,9.1697,0.0157,-0.0095,0.0679
0.1244,3.5069,9.208,0.0093,-0.0117,0.0625
0.1197,3.514,9.2009,0.005,-0.0063,0.0551
0.043,3.4853,9.208,-0.0055,0.0063,0.0466
-0.0095,3.4518,9.2152,-0.0183,0.017,0.0391
-0.0478,3.4207,9.3065,-0.0322,0.033,0.0359
-0.067,3.38,9.352,-0.0407,0.0426,0.0359
-0.067,3.38,9.352,-0.0343,0.0479,0.0348
-0.067,3.3824,9.3735,-0.0279,0.0447,0.0295
-0.1388,3.38,9.3759,-0.0279,0.0447,0.0295
-0.1987,3.4039,9.3879,-0.0258,0.0436,0.0274
-0.2202,3.4087,9.4262,-0.0311,0.049,0.0316
-0.1963,3.4326,9.431,-0.0322,0.0585,0.0402
-0.1604,3.4685,9.3831,-0.0258,0.0649,0.0508
-0.1604,3.4685,9.3831,0.0039,0.0426,0.0615
-0.2059,3.4757,9.244,0.0039,0.0426,0.0615
-0.2059,3.4757,9.244,0.0093,0.0138,0.0679
-0.2011,3.4685,9.1817,0.0093,0.0138,0.0679
-0.1867,3.4614,9.22,-0.0034,0.0106,0.0753
-0.1867,3.4614,9.22,-0.029,0.0287,0.0892
-0.0742,3.4159,9.3592,-0.029,0.0287,0.0892
-0.0742,3.4159,9.3592,-0.0268,0.0415,0.0945
-0.0622,3.3991,9.3328,-0.0268,0.0415,0.0945
-0.0622,3.3991,9.3328,-0.013,0.0287,0.0977
-0.0215,3.4063,9.3137,-0.0098,0.0202,0.0966
-0.0143,3.4183,9.3257,-0.0109,0.0245,0.0977
0.043,3.4422,9.4166,-0.0109,0.0245,0.0977
0.0502,3.459,9.3879,-0.0109,0.0362,0.0945
0.0502,3.459,9.3879,-0.0194,0.066,0.0913
-0.0502,3.4614,9.3113,-0.0247,0.0681,0.0977
-0.043,3.4709,9.22,-0.0247,0.0681,0.0977
0.0119,3.4997,9.2706,-0.029,0.0649,0.1051
0.0119,3.4997,9.2706,-0.0151,0.0468,0.1105
0.0478,3.4901,9.1913,-0.0151,0.0468,0.1105
0.1292,3.5547,9.1075,-0.0077,0.0415,0.1126
0.1292,3.5547,9.1075,-0.0045,0.0191,0.1041
0.1867,3.6026,9.0788,-0.0109,0.0117,0.103
0.1532,3.6002,9.074,-0.0109,0.0117,0.103
0.158,3.5978,9.129,-0.029,0.0095,0.1019
0.1915,3.605,9.232,-0.0513,0.0191,0.1019
0.1125,3.5595,9.273,-0.0695,0.0372,0.0988
0.0383,3.514,9.2945,-0.0801,0.0532,0.0966
-0.0718,3.4542,9.3328,-0.0865,0.0607,0.0977
-0.0718,3.4542,9.3328,-0.0822,0.0639,0.1211
-0.2154,3.4087,9.352,-0.0822,0.0639,0.1211
-0.1867,3.4087,9.3496,-0.0695,0.0532,0.1424
-0.1867,3.4087,9.3496,-0.029,0.0181,0.184
-0.0646,3.4302,9.2945,-0.029,0.0181,0.184
-0.0454,3.4207,9.1865,-0.0066,-0.001,0.1946
-0.0454,3.4207,9.1865,0.0135,-0.0181,0.1989
-0.1388,3.4183,8.8513,0.0135,-0.0181,0.1989
-0.1556,3.4087,8.813,-0.0023,-0.017,0.2021
-0.1556,3.4087,8.813,-0.0652,0.0031,0.2159
-0.2585,3.3297,8.9088,-0.0652,0.0031,0.2159
-0.237,3.3895,9.0357,-0.094,0.0127,0.2276
-0.237,3.3895,9.0357,-0.1195,-0.0404,0.2447
-0.1699,3.3895,9.1865,-0.1185,-0.066,0.2521
-0.3115,3.2914,9.2658,-0.1185,-0.0809,0.2905
